iter	RMSE
1685	596.9692446
1686	596.9690627
1687	596.9652344
1688	596.939101
1689	596.9348466
1690	596.9298687
1691	596.9239269
1692	596.923613
1693	596.9179002
1694	596.8903644
1695	596.8876095
1696	596.8876095
1697	596.8876095
1698	596.8639545
1699	596.8629435
1700	596.8628671
1701	596.8620865
1702	596.8620818
1703	596.8607752
1704	596.8607752
1705	596.8607752
1706	596.8416316
1707	596.8329996
1708	596.8326925
1709	596.8044486
1710	596.7998345
1711	596.7982701
1712	596.7946348
1713	596.7939911
1714	596.7832331
1715	596.7760378
1716	596.7644071
1717	596.7635134
1718	596.717262
1719	596.6867637
1720	596.6802663
1721	596.6802663
1722	596.6795264
1723	596.6752185
1724	596.6752109
1725	596.6684727
1726	596.6681725
1727	596.66405
1728	596.66405
1729	596.66405
1730	596.66405
1731	596.6638944
1732	596.6588252
1733	596.6532383
1734	596.6401814
1735	596.6347728
1736	596.6347708
1737	596.5995462
1738	596.5880162
1739	596.5387647
1740	596.5387647
1741	596.5382564
1742	596.5382564
1743	596.5322866
1744	596.5322866
1745	596.5322866
1746	596.5322866
1747	596.5322866
1748	596.5273505
1749	596.5245906
1750	596.5242117
1751	596.5207806
1752	596.5002415
1753	596.5002227
1754	596.5000297
1755	596.4838226
1756	596.4778645
1757	596.4778645
1758	596.47244
1759	596.4700035
1760	596.4515978
1761	596.4494567
1762	596.4373466
1763	596.4242665
1764	596.392212
1765	596.392212
1766	596.392212
1767	596.392212
1768	596.392212
1769	596.3759192
1770	596.3757927
1771	596.3678993
1772	596.3669871
1773	596.3502235
1774	596.33115
1775	596.3311499
1776	596.3253782
1777	596.3249035
1778	596.3135612
1779	596.3135612
1780	596.3078344
1781	596.3078344
1782	596.3078344
1783	596.2886889
1784	596.2880322
1785	596.2834012
1786	596.2324726
1787	596.2324726
1788	596.2324726
1789	596.2324726
1790	596.2299795
1791	596.2138377
1792	596.2111643
1793	596.2110893
1794	596.2007069
1795	596.1967285
1796	596.1904046
1797	596.1866115
1798	596.154622
1799	596.1289721
1800	596.1288196
1801	596.1278583
1802	596.1277358
1803	596.12377
1804	596.12377
1805	596.1137993
1806	596.0805975
1807	596.0805975
1808	596.0674163
1809	596.0585586
1810	596.0557185
1811	596.0392434
1812	596.0376055
1813	596.0376055
1814	596.0320191
1815	596.0020428
1816	596.0018419
1817	596.0018419
1818	596.0018419
1819	595.996004
1820	595.9657633
1821	595.9657121
1822	595.9643032
1823	595.9101999
1824	595.9091197
1825	595.9091197
1826	595.9091196
1827	595.9043772
1828	595.8984014
1829	595.8930808
1830	595.892995
1831	595.8748571
1832	595.8717513
1833	595.8717513
1834	595.8693158
1835	595.8691318
1836	595.8672025
1837	595.8663676
1838	595.8663676
1839	595.8377142
1840	595.8292717
1841	595.8292717
1842	595.8244343
1843	595.8097777
1844	595.8042261
1845	595.8042261
1846	595.7954805
1847	595.7954705
1848	595.7560418
1849	595.7560417
1850	595.7560417
1851	595.7560417
1852	595.7440657
1853	595.7440574
1854	595.7420876
1855	595.7420876
1856	595.7406899
1857	595.7406819
1858	595.7405601
1859	595.6973008
1860	595.6973007
1861	595.6965709
1862	595.6840181
1863	595.6840181
1864	595.6840181
1865	595.6840181
1866	595.6485531
1867	595.6485531
1868	595.6485531
1869	595.648553
1870	595.6479806
1871	595.6466537
1872	595.6323411
1873	595.6323411
1874	595.6286613
1875	595.6286338
1876	595.6200282
1877	595.6199112
1878	595.6120096
1879	595.5638575
1880	595.5638554
1881	595.5574281
1882	595.5574281
1883	595.5574281
1884	595.5526402
1885	595.5486046
1886	595.5445402
1887	595.5442039
1888	595.5442017
1889	595.5441893
1890	595.5440363
1891	595.5419177
1892	595.5404719
1893	595.5404719
1894	595.5404719
1895	595.5404698
1896	595.5403425
1897	595.5403425
1898	595.5337301
1899	595.5337301
1900	595.4845763
1901	595.4825976
1902	595.4588058
1903	595.4451598
1904	595.4397183
1905	595.4326613
1906	595.4134352
1907	595.413379
1908	595.413379
1909	595.4026918
1910	595.3904527
1911	595.3768409
1912	595.3768228
1913	595.3766688
1914	595.3569646
1915	595.3569646
1916	595.3556452
1917	595.3509496
1918	595.3444171
1919	595.3388373
1920	595.3355389
1921	595.3240078
1922	595.3067146
1923	595.3067146
1924	595.3014285
1925	595.3014285
1926	595.3014285
1927	595.2987427
1928	595.2987427
1929	595.2602784
1930	595.2478956
1931	595.2475835
1932	595.2453462
1933	595.2349387
1934	595.2172323
1935	595.1857227
1936	595.1857227
1937	595.1700718
1938	595.1696567
1939	595.1696567
1940	595.1515803
1941	595.1224337
1942	595.1218939
1943	595.104902
1944	595.104902
1945	595.104902
1946	595.0834233
1947	595.0732359
1948	595.0726229
1949	595.0668137
1950	595.0554514
1951	595.0387367
1952	595.0267032
1953	595.0237622
1954	594.9966415
1955	594.9965631
1956	594.991128
1957	594.988408
1958	594.9382159
1959	594.9133126
1960	594.9064412
1961	594.8825347
1962	594.8825347
1963	594.8821197
1964	594.8776857
1965	594.8776857
1966	594.8541446
1967	594.8539233
1968	594.8522791
1969	594.8517173
1970	594.8516034
1971	594.85102
1972	594.85102
1973	594.83995
1974	594.83995
1975	594.8084262
1976	594.8084261
1977	594.7936001
1978	594.7936001
1979	594.793082
1980	594.7676993
1981	594.7661587
1982	594.7654691
1983	594.765469
1984	594.765469
1985	594.765469
1986	594.7653985
1987	594.7653984
1988	594.7481497
1989	594.7479093
1990	594.7423121
1991	594.7393539
1992	594.738224
1993	594.738224
1994	594.7228451
1995	594.691862
1996	594.6714222
1997	594.6646505
1998	594.6646505
1999	594.6536378
2000	594.6536378
2001	594.6418248
2002	594.6418248
2003	594.6178851
2004	594.6166569
2005	594.6041795
2006	594.6041795
2007	594.5897698
2008	594.5895035
2009	594.5895035
2010	594.5562247
2011	594.5562247
2012	594.5562214
2013	594.5125797
2014	594.5122274
2015	594.5122273
2016	594.5088786
2017	594.4941176
2018	594.4908007
2019	594.4826437
2020	594.4586408
2021	594.4586408
2022	594.4490459
2023	594.4487817
2024	594.4472093
2025	594.41252
2026	594.41252
2027	594.4076467
2028	594.4076467
2029	594.395285
2030	594.3900878
2031	594.385725
2032	594.3771551
2033	594.3771551
2034	594.372206
2035	594.3560803
2036	594.3453656
2037	594.3453656
2038	594.3453656
2039	594.3453656
2040	594.3300907
2041	594.3300907
2042	594.3298662
2043	594.3298662
2044	594.3168655
2045	594.3108543
2046	594.3092153
2047	594.3079572
2048	594.3036605
2049	594.3036605
2050	594.2907216
2051	594.2591573
2052	594.2364167
2053	594.2307852
2054	594.2307852
2055	594.2069275
2056	594.2069275
2057	594.2069275
2058	594.2065762
2059	594.1986774
2060	594.1879167
2061	594.1858661
2062	594.1833595
2063	594.1750187
2064	594.1647459
2065	594.1107237
2066	594.1107237
2067	594.1107237
2068	594.1008424
2069	594.0958198
2070	594.0703268
2071	594.0703268
2072	594.070323
2073	594.070323
2074	594.065275
2075	594.0573601
2076	594.0573601
2077	594.0561674
2078	594.0561674
2079	594.0561674
2080	594.0495847
2081	594.0441997
2082	594.0441997
2083	594.0205922
2084	594.0205775
2085	594.0164835
2086	594.0164835
2087	594.0164835
2088	594.0118555
2089	594.0111473
2090	594.0111473
2091	594.0111473
2092	593.9959706
2093	593.9959706
2094	593.9959706
2095	593.9959706
2096	593.9959706
2097	593.9959668
2098	593.9959668
2099	593.9757805
2100	593.9757805
2101	593.9667719
2102	593.9667719
2103	593.9626405
2104	593.9393207
2105	593.9392176
2106	593.9279305
2107	593.919282
2108	593.919282
2109	593.9155308
2110	593.9154328
2111	593.8964509
2112	593.8964509
2113	593.8839063
2114	593.8816796
2115	593.8816796
2116	593.8816796
2117	593.8816796
2118	593.8816796
2119	593.8816796
2120	593.8816614
2121	593.8804575
2122	593.8658518
2123	593.8561137
2124	593.8468114
2125	593.8468114
2126	593.8364956
2127	593.8364956
2128	593.8274474
2129	593.8126713
2130	593.8092936
2131	593.8092936
2132	593.8092936
2133	593.8092936
2134	593.8019593
2135	593.7792883
2136	593.7792883
2137	593.76599
2138	593.7613731
2139	593.7360006
2140	593.7177292
2141	593.715964
2142	593.6952945
2143	593.6952945
2144	593.6952945
2145	593.6801217
2146	593.679531
2147	593.6688149
2148	593.6686688
2149	593.6686688
2150	593.6485503
2151	593.6477417
2152	593.6474836
2153	593.6206571
2154	593.6196533
2155	593.6029962
2156	593.576641
2157	593.576641
2158	593.5596255
2159	593.5533353
2160	593.5533353
2161	593.5533353
2162	593.5533353
2163	593.5506438
2164	593.5506438
2165	593.5447835
2166	593.5437102
2167	593.5437102
2168	593.5428676
2169	593.5407066
2170	593.5239133
2171	593.5239133
2172	593.5209433
2173	593.5208161
2174	593.5207906
2175	593.5205554
2176	593.5205554
2177	593.5205554
2178	593.5091113
2179	593.5091113
2180	593.5091113
2181	593.4939185
2182	593.4939185
2183	593.493712
2184	593.4867836
2185	593.4866972
2186	593.4865639
2187	593.4865639
2188	593.4865639
2189	593.4865639
2190	593.4865604
2191	593.4865604
2192	593.4865604
2193	593.4864773
2194	593.4864773
2195	593.4864139
2196	593.4757439
2197	593.4757439
2198	593.4742558
2199	593.4742558
2200	593.454629
2201	593.439579
2202	593.439579
2203	593.4237366
2204	593.4235414
2205	593.4235414
2206	593.4235414
2207	593.4235414
2208	593.4161289
2209	593.4058601
2210	593.3994938
2211	593.3994938
2212	593.3989812
2213	593.3989812
2214	593.3729807
2215	593.3680184
2216	593.3630865
2217	593.3630865
2218	593.3630865
2219	593.3580239
2220	593.3580239
2221	593.3580221
2222	593.3446125
2223	593.3263904
2224	593.3090239
2225	593.2890021
2226	593.2888768
2227	593.2887324
2228	593.2887324
2229	593.2887324
2230	593.2856282
2231	593.2856282
2232	593.2781556
2233	593.2691212
2234	593.2626326
2235	593.2626188
2236	593.2626188
2237	593.2624344
2238	593.2623488
2239	593.2569013
2240	593.2528876
2241	593.2435716
2242	593.2433577
2243	593.2345119
2244	593.2342121
2245	593.2342121
2246	593.2340048
2247	593.2317189
2248	593.227457
2249	593.227457
2250	593.2272488
2251	593.2272488
2252	593.2272488
2253	593.2272488
2254	593.2272488
2255	593.2048966
2256	593.2048966
2257	593.1949276
2258	593.1820369
2259	593.1820369
2260	593.1820276
2261	593.1580485
2262	593.1545967
2263	593.1500554
2264	593.1500554
2265	593.1500546
2266	593.1500546
2267	593.1499402
2268	593.1497045
2269	593.1460467
2270	593.1460467
2271	593.1339899
2272	593.0851983
2273	593.0851983
2274	593.0825781
2275	593.0822738
2276	593.0316058
2277	593.0316058
2278	593.0316058
2279	593.0316058
2280	593.0278272
2281	593.0260929
2282	593.0215152
2283	593.012503
2284	593.012503
2285	593.0090373
2286	593.0028068
2287	592.9998419
2288	592.9996681
2289	592.9895115
2290	592.9808801
2291	592.9808777
2292	592.9808777
2293	592.9808777
2294	592.9808777
2295	592.9791108
2296	592.9517866
2297	592.9517866
2298	592.9517864
2299	592.9517864
2300	592.9516627
2301	592.9516627
2302	592.9516627
2303	592.9310144
2304	592.9224122
2305	592.9224122
2306	592.9215764
2307	592.896372
2308	592.8925535
2309	592.8915039
2310	592.8895597
2311	592.8742787
2312	592.8577916
2313	592.8513102
2314	592.8512506
2315	592.8461337
2316	592.840063
2317	592.840063
2318	592.8263279
2319	592.8237135
2320	592.8235544
2321	592.8027414
2322	592.8027414
2323	592.7993886
2324	592.7993886
2325	592.7801198
2326	592.7750538
2327	592.7750538
2328	592.7677958
2329	592.7619364
2330	592.7619364
2331	592.7542
2332	592.7542
2333	592.7542
2334	592.7397651
2335	592.7397651
2336	592.7388212
2337	592.7388212
2338	592.7387875
2339	592.7368929
2340	592.7368709
2341	592.7368709
2342	592.7368709
2343	592.7343191
2344	592.6943149
2345	592.6891114
2346	592.6891114
2347	592.6747827
2348	592.6735537
2349	592.6412915
2350	592.6384903
2351	592.6384903
2352	592.6384903
2353	592.6063451
2354	592.6063451
2355	592.6052245
2356	592.591442
2357	592.5844898
2358	592.5844898
2359	592.5824641
2360	592.5824641
2361	592.5824641
2362	592.5737256
2363	592.5734596
2364	592.5579518
2365	592.5547224
2366	592.5530204
2367	592.5530136
2368	592.5282906
2369	592.5165955
2370	592.5165709
2371	592.5011729
2372	592.4945454
2373	592.4945437
2374	592.4649879
2375	592.4649879
2376	592.4649879
2377	592.4648295
2378	592.4648295
2379	592.4626157
2380	592.4626155
2381	592.4626155
2382	592.4303338
2383	592.4210888
2384	592.4210888
2385	592.4210888
2386	592.401654
2387	592.401654
2388	592.401654
2389	592.401654
2390	592.3760209
2391	592.3760209
2392	592.3760209
2393	592.3760209
2394	592.3760209
2395	592.3561732
2396	592.3387469
2397	592.3385726
2398	592.3277966
2399	592.3276802
2400	592.3276802
2401	592.3274263
2402	592.3274263
2403	592.3216876
2404	592.3216876
2405	592.3065311
2406	592.2837679
2407	592.2784575
2408	592.2784575
2409	592.2773749
2410	592.2634314
2411	592.2634314
2412	592.2553305
2413	592.2553305
2414	592.2468927
2415	592.2232557
2416	592.2229766
2417	592.2229766
2418	592.2229766
2419	592.2229766
2420	592.2153937
2421	592.2080034
2422	592.2077608
2423	592.2077608
2424	592.2055143
2425	592.1986816
2426	592.190924
2427	592.1850291
2428	592.1614986
2429	592.1563786
2430	592.1534528
2431	592.146612
2432	592.134648
2433	592.1333746
2434	592.109903
2435	592.1013129
2436	592.0948153
2437	592.0821936
2438	592.0817919
2439	592.0755437
2440	592.0755437
2441	592.0637782
2442	592.0637782
2443	592.0635811
2444	592.0596942
2445	592.0375504
2446	592.0375504
2447	592.0285884
2448	592.0211297
2449	592.0101654
2450	592.0000635
2451	591.9693401
2452	591.9564333
2453	591.9563931
2454	591.9563931
2455	591.9501141
2456	591.9501141
2457	591.9501141
2458	591.9498534
2459	591.9486234
2460	591.9486234
2461	591.9486234
2462	591.9438771
2463	591.9329169
2464	591.9109259
2465	591.9058554
2466	591.9058554
2467	591.9035879
2468	591.9035879
2469	591.9035879
2470	591.9035823
2471	591.9014359
2472	591.9014359
2473	591.883785
2474	591.8722433
2475	591.8711153
2476	591.8614378
2477	591.8614378
2478	591.8583454
2479	591.8583454
2480	591.8263606
2481	591.8153961
2482	591.8151481
2483	591.8151481
2484	591.8117365
2485	591.8117365
2486	591.8076888
2487	591.8076888
2488	591.8069182
2489	591.8059549
2490	591.8059549
2491	591.8059549
2492	591.8003363
2493	591.7965353
2494	591.7939743
2495	591.7939743
2496	591.7827006
2497	591.7521565
2498	591.7304518
2499	591.7275896
2500	591.7257236
2501	591.7257236
2502	591.7172241
2503	591.7165453
2504	591.7165412
2505	591.7035256
2506	591.7026386
2507	591.7014881
2508	591.7014881
2509	591.695178
2510	591.695178
2511	591.6905622
2512	591.6809659
2513	591.6799276
2514	591.6770512
2515	591.6770512
2516	591.6464766
2517	591.6464766
2518	591.6284139
2519	591.6274672
2520	591.6274085
2521	591.6274043
2522	591.6180729
2523	591.5888102
2524	591.5674756
2525	591.5674756
2526	591.5528814
2527	591.5517034
2528	591.5470923
2529	591.5288357
2530	591.4589508
2531	591.4589401
2532	591.45894
2533	591.45894
2534	591.4413191
2535	591.4184156
2536	591.4181863
2537	591.398058
2538	591.3979667
2539	591.3849864
2540	591.3849864
2541	591.3847844
2542	591.3814275
2543	591.3814275
2544	591.3730694
2545	591.3730694
2546	591.3730694
2547	591.3606369
2548	591.3604444
2549	591.3246702
2550	591.3246702
2551	591.3104186
2552	591.3055547
2553	591.3002913
2554	591.2954638
2555	591.2691099
2556	591.2691099
2557	591.2671461
2558	591.2639874
2559	591.2584036
2560	591.2400052
2561	591.2278897
2562	591.2278897
2563	591.2278897
2564	591.216749
2565	591.2086304
2566	591.2086139
2567	591.2086139
2568	591.1797627
2569	591.1796491
2570	591.1772606
2571	591.1767814
2572	591.1765814
2573	591.1765813
2574	591.1765143
2575	591.1765143
2576	591.1765143
2577	591.1765044
2578	591.1763782
2579	591.1763782
2580	591.1763782
2581	591.1540224
2582	591.1540224
2583	591.1506448
2584	591.1261339
2585	591.1261339
2586	591.1261284
2587	591.1172691
2588	591.1172691
2589	591.1172691
2590	591.1172691
2591	591.117269
2592	591.117269
2593	591.1031602
2594	591.1029654
2595	591.0963119
2596	591.0963119
2597	591.0963119
2598	591.0945025
2599	591.0945024
2600	591.0924185
2601	591.073278
2602	591.0732632
2603	591.0732632
2604	591.0705324
2605	591.0703103
2606	591.0702988
2607	591.0690828
2608	591.0690828
2609	591.0594746
2610	591.0594746
2611	591.0594746
2612	591.0526785
2613	591.0464388
2614	591.0236842
2615	591.009627
2616	591.009627
2617	591.0094616
2618	591.0094603
2619	591.0053745
2620	591.0053745
2621	591.0053745
2622	590.9991965
2623	590.9991965
2624	590.9964776
2625	590.9951699
2626	590.9944321
2627	590.994385
2628	590.9943173
2629	590.9929068
2630	590.9768064
2631	590.9767955
2632	590.9744042
2633	590.9744042
2634	590.9743808
2635	590.9743791
2636	590.9743791
2637	590.9652231
2638	590.9650214
2639	590.963067
2640	590.963067
2641	590.9585192
2642	590.9493059
2643	590.9390862
2644	590.9379918
2645	590.9366571
2646	590.9321555
2647	590.9295307
2648	590.9295307
2649	590.9240409
2650	590.9240409
2651	590.9240322
2652	590.9240322
2653	590.9240238
2654	590.9232311
2655	590.8970767
2656	590.8844264
2657	590.8831957
2658	590.8830747
2659	590.8819135
2660	590.8798964
2661	590.8798964
2662	590.8798964
2663	590.8773861
2664	590.8773861
2665	590.8773753
2666	590.8773753
2667	590.8747407
2668	590.8747407
2669	590.8747407
2670	590.8747407
2671	590.8727302
2672	590.8727302
2673	590.8726809
2674	590.8726809
2675	590.8726801
2676	590.8723496
2677	590.8667417
2678	590.846088
2679	590.8351281
2680	590.8351264
2681	590.8062516
2682	590.8062516
2683	590.8062516
2684	590.8008167
2685	590.7924763
2686	590.781085
2687	590.7691078
2688	590.7691078
2689	590.7690612
2690	590.7690612
2691	590.7676481
2692	590.7676463
2693	590.7651845
2694	590.7640343
2695	590.7431617
2696	590.7431617
2697	590.7259986
2698	590.7221935
2699	590.7215897
2700	590.7215897
2701	590.7144294
2702	590.7105863
2703	590.7105863
2704	590.7105863
2705	590.7105863
2706	590.7105863
2707	590.7062916
2708	590.7052915
2709	590.6864241
2710	590.6858527
2711	590.6858527
2712	590.6829201
2713	590.6663296
2714	590.6620882
2715	590.6620882
2716	590.6361567
2717	590.6190455
2718	590.6118114
2719	590.6017939
2720	590.5967721
2721	590.5859887
2722	590.5859887
2723	590.5859886
2724	590.5803381
2725	590.5704618
2726	590.5568985
2727	590.5568974
2728	590.5568974
2729	590.5561416
2730	590.5561416
2731	590.5397174
2732	590.5394067
2733	590.5081088
2734	590.5047966
2735	590.4989364
2736	590.4979411
2737	590.4979411
2738	590.4979411
2739	590.4819207
2740	590.471846
2741	590.471846
2742	590.4634093
2743	590.4634093
2744	590.4620707
2745	590.4591468
2746	590.4591468
2747	590.4555484
2748	590.4555198
2749	590.4555198
2750	590.4546582
2751	590.448468
2752	590.4265748
2753	590.4160651
2754	590.4133785
2755	590.3945406
2756	590.392755
2757	590.392755
2758	590.3684302
2759	590.3684302
2760	590.3684302
2761	590.3508291
2762	590.3508291
2763	590.3508291
2764	590.3460316
2765	590.3373802
2766	590.2969327
2767	590.2907116
2768	590.2806855
2769	590.2806019
2770	590.2720489
2771	590.2720489
2772	590.2716745
2773	590.2715039
2774	590.2714962
2775	590.2680619
2776	590.2680603
2777	590.2680603
2778	590.2680603
2779	590.2680603
2780	590.2629204
2781	590.2629204
2782	590.2629204
2783	590.2494107
2784	590.2476453
2785	590.2440491
2786	590.2440491
2787	590.2404335
2788	590.2154135
2789	590.2154135
2790	590.2154135
2791	590.2133177
2792	590.2073927
2793	590.1915556
2794	590.1913651
2795	590.1629901
2796	590.1629901
2797	590.1629901
2798	590.1626605
2799	590.158816
2800	590.158816
2801	590.1576404
2802	590.1301399
2803	590.1188538
2804	590.1187582
2805	590.1145063
2806	590.0926691
2807	590.0894428
2808	590.0894409
2809	590.0669685
2810	590.0666823
2811	590.0665478
2812	590.0519074
2813	590.035438
2814	590.0174783
2815	590.0092152
2816	590.0004918
2817	590.0004918
2818	589.9805667
2819	589.9804819
2820	589.9652895
2821	589.9652895
2822	589.9634394
2823	589.9455046
2824	589.945357
2825	589.945357
2826	589.9418938
2827	589.9277578
2828	589.9276336
2829	589.9202885
2830	589.9146723
2831	589.91412
2832	589.900501
2833	589.900501
2834	589.9004517
2835	589.9004517
2836	589.9004517
2837	589.9004517
2838	589.889717
2839	589.8877769
2840	589.8826235
2841	589.8826211
2842	589.8652348
2843	589.8652348
2844	589.8652348
2845	589.8652348
2846	589.837388
2847	589.819274
2848	589.8173104
2849	589.7990087
2850	589.7990087
2851	589.7990087
2852	589.7673219
2853	589.7673219
2854	589.7550096
2855	589.7539466
2856	589.7482178
2857	589.7482177
2858	589.7150489
2859	589.6839449
2860	589.6839449
2861	589.6839449
2862	589.6811746
2863	589.6785313
2864	589.6785313
2865	589.6644141
2866	589.6642807
2867	589.6641039
2868	589.6455305
2869	589.6278316
2870	589.6251802
2871	589.6117459
2872	589.6117459
2873	589.6115747
2874	589.6061214
2875	589.5885847
2876	589.5840342
2877	589.5840342
2878	589.5840342
2879	589.5840342
2880	589.5840342
2881	589.5840272
2882	589.5840203
2883	589.576795
2884	589.576795
2885	589.576795
2886	589.5631313
2887	589.5492891
2888	589.5492891
2889	589.5492891
2890	589.5348246
2891	589.5271513
2892	589.5211519
2893	589.4998153
2894	589.4811492
2895	589.4809712
2896	589.4809712
2897	589.4620106
2898	589.4614156
2899	589.4581037
2900	589.4581037
2901	589.4568657
2902	589.4568657
2903	589.4568657
2904	589.4240854
2905	589.4240854
2906	589.4064384
2907	589.4002263
2908	589.3677819
2909	589.3677819
2910	589.3625144
2911	589.3625144
2912	589.3625073
2913	589.3625048
2914	589.3570475
2915	589.3486657
2916	589.3410209
2917	589.3361749
2918	589.3361749
2919	589.3149427
2920	589.2963986
2921	589.2962846
2922	589.2962846
2923	589.2962449
2924	589.2961396
2925	589.2632172
2926	589.2546351
2927	589.2454715
2928	589.2450705
2929	589.2450705
2930	589.2450705
2931	589.2450705
2932	589.2450016
2933	589.2381858
2934	589.2381858
2935	589.238183
2936	589.238183
2937	589.2228373
2938	589.2228373
2939	589.2228373
2940	589.2228373
2941	589.2226918
2942	589.2226918
2943	589.219729
